timestamp,aircraft_id,latitude,longitude,altitude,speed,heading
2026-09-23 10:09:30,D321,13.573930410478567,78.16957755530495,28796,496,163
2026-09-23 10:09:40,D321,13.580417666414332,78.17928193469291,28791,500,163
2026-09-23 10:09:50,D321,13.594758175843538,78.18544044381082,28830,501,163
2026-09-23 10:10:00,D321,13.608731449327694,78.19173140214282,28904,506,163
2026-09-23 10:10:10,D321,13.621319431596492,78.20139408064732,28827,502,163
2026-09-23 10:10:20,D321,13.629196152302224,78.2102771685171,28829,504,163
2026-09-23 10:10:30,D321,13.639141310954702,78.22049695058762,28888,509,163
2026-09-23 10:10:40,D321,13.647046190951645,78.22817995153467,28811,509,163
2026-09-23 10:10:50,D321,13.6582587007419,78.24025537334316,28890,508,163
2026-09-23 10:11:00,D321,13.667788066918611,78.25292707947449,28977,504,163
2026-09-23 10:11:10,D321,13.676651963699172,78.26139284545155,28897,506,163
2026-09-23 10:11:20,D321,13.68834494280504,78.27357682257822,28919,509,163
2026-09-23 10:11:30,D321,13.700918147890622,78.27947213704229,29014,511,163
2026-09-23 10:11:40,D321,13.708130296896375,78.29148654835421,29102,512,163
2026-09-23 10:11:50,D321,13.718807930480171,78.30647485928222,29140,515,163
2026-09-23 10:12:00,D321,13.729002341723247,78.31756599629635,29185,516,163
2026-09-23 10:12:10,D321,13.740604250830575,78.3275591284365,29148,513,163
2026-09-23 10:12:20,D321,13.755510342637619,78.33262417151927,29166,517,163
2026-09-23 10:12:30,D321,13.769230782951691,78.34103481994627,29201,513,163
2026-09-23 10:12:40,D321,13.776537506031103,78.35360656418956,29185,513,163
2026-09-23 10:12:50,D321,13.789796815443623,78.36728911866933,29208,512,163
2026-09-23 10:13:00,D321,13.801801549456368,78.3809354953619,29225,513,163
2026-09-23 10:13:10,D321,13.80776303177696,78.38777344659921,29299,514,163
2026-09-23 10:13:20,D321,13.821749306917948,78.39585624355603,29245,510,163
2026-09-23 10:13:30,D321,13.827554111290342,78.41084638444973,29172,507,163
2026-09-23 10:13:40,D321,13.833365125309518,78.41791210212732,29257,503,163
2026-09-23 10:13:50,D321,13.846596148955774,78.43265895812915,29348,498,163
2026-09-23 10:14:00,D321,13.858769904933443,78.44137754809488,29309,503,163
2026-09-23 10:14:10,D321,13.87223781487944,78.44982795047414,29280,505,163
2026-09-23 10:14:20,D321,13.884077458132076,78.46057236651221,29197,509,163
2026-09-23 10:14:30,D321,13.891748368799753,78.47520470227484,29279,506,163
2026-09-23 10:14:40,D321,13.900105498141771,78.4845361537935,29359,504,163
2026-09-23 10:14:50,D321,13.91023006242249,78.49814819820692,29261,509,163
2026-09-23 10:15:00,D321,13.92188922175717,78.50552958193666,29167,511,163
2026-09-23 10:15:10,D321,13.93511427142461,78.51250402514417,29125,516,163
2026-09-23 10:15:20,D321,13.948692292014842,78.52505150152462,29159,514,163
2026-09-23 10:15:30,D321,13.957923824330635,78.5318628168496,29165,509,163
2026-09-23 10:15:40,D321,13.967926356006048,78.54355047222812,29222,505,163
2026-09-23 10:15:50,D321,13.975419551984645,78.55232272746028,29318,509,163
2026-09-23 10:16:00,D321,13.98640232908053,78.56334502623773,29291,507,163
2026-09-23 10:16:10,D321,13.99927903800585,78.57293830190112,29216,505,163
2026-09-23 10:16:20,D321,14.014196908352748,78.58126525979041,29175,509,163
2026-09-23 10:16:30,D321,14.021757577370037,78.58937621020775,29116,509,163
2026-09-23 10:00:00,E654,13.151392314200196,77.77195797221587,34122,420,190
2026-09-23 10:00:10,E654,13.159345261414739,77.78495565653033,34116,425,190
2026-09-23 10:00:20,E654,13.166481473046366,77.79150881489498,34077,424,190
2026-09-23 10:00:30,E654,13.176441079624873,77.79713799747233,34087,427,190
2026-09-23 10:00:40,E654,13.190205446118823,77.80824640116599,34019,432,190
2026-09-23 10:00:50,E654,13.20369015278185,77.81998668673633,34084,433,190
2026-09-23 10:01:00,E654,13.21124606093291,77.8347727978472,34019,437,190
2026-09-23 10:01:10,E654,13.219141458575285,77.84039606782763,33971,434,190
2026-09-23 10:01:20,E654,13.225550927272748,77.84732451776256,33963,431,190
2026-09-23 10:01:30,E654,13.23482679302123,77.85593454127967,33964,432,190
2026-09-23 10:01:40,E654,13.248049140447032,77.86456430492129,34028,432,190
2026-09-23 10:01:50,E654,13.25593147283175,77.8744791247865,33978,432,190
2026-09-23 10:02:00,E654,13.26853865501522,77.88327946817442,33973,434,190
2026-09-23 10:02:10,E654,13.275121840833151,77.89127199305375,33912,439,190
2026-09-23 10:02:20,E654,13.284810104176154,77.90045938717768,33907,440,190
2026-09-23 10:02:30,E654,13.298089577602036,77.90713681168805,33850,438,190
2026-09-23 10:02:40,E654,13.312803727945424,77.9201569416733,33898,437,190
2026-09-23 10:02:50,E654,13.319259611525977,77.93421174594137,33962,437,190
2026-09-23 10:03:00,E654,13.331998660617181,77.94637756551685,33869,440,190
2026-09-23 10:03:10,E654,13.338440263109783,77.96067948766418,33898,437,190
2026-09-23 10:03:20,E654,40.7128,-74.006,33987,437,190
2026-09-23 10:03:30,E654,13.3549327505118,77.98626604445793,34056,437,190
2026-09-23 10:03:40,E654,13.365942800191707,77.9959841717608,33985,439,190
2026-09-23 10:03:50,E654,13.37200051865166,78.00980012028188,33974,439,190
2026-09-23 10:04:00,E654,13.380901659505332,78.01827505100886,33954,439,190
2026-09-23 10:04:10,E654,13.38997829798552,78.02865152360687,33975,439,190
2026-09-23 10:04:20,E654,13.396052173087819,78.0390572701188,33906,441,190
2026-09-23 10:04:30,E654,13.401340781168267,78.044371487893,33928,439,190
2026-09-23 10:04:40,E654,13.414236002421246,78.05458375505845,33980,435,190
2026-09-23 10:04:50,E654,13.427708999932223,78.0652838523102,33943,440,190
2026-09-23 10:05:00,E654,13.44117506566136,78.08014225585619,33908,443,190
2026-09-23 10:05:10,E654,13.448427478946058,78.08695980120774,33920,442,190
2026-09-23 10:05:20,E654,13.460681707855347,78.09983905450069,33942,437,190
2026-09-23 10:05:30,E654,13.47058310512236,78.11251907597426,33843,436,190
2026-09-23 10:05:40,E654,13.48439485571112,78.12308184388394,33883,439,190
2026-09-23 10:05:50,E654,13.496476558640575,78.13547009140223,33934,435,190
2026-09-23 10:06:00,E654,13.50942477183128,78.14242704208502,33915,436,190
2026-09-23 10:06:10,E654,13.514634249092035,78.15197141171986,34005,433,190
2026-09-23 10:06:20,E654,13.524314937425268,78.16660984874864,33951,432,190
2026-09-23 10:06:30,E654,13.529690093994109,78.18097857658779,34001,433,190
2026-09-23 10:06:40,E654,13.541294464250598,78.19539624692304,34002,437,190
2026-09-23 10:06:50,E654,13.552494975182016,78.20978983902002,34001,437,190
2026-09-23 10:07:00,E654,13.566627463499268,78.21896966092105,33979,438,190
2026-09-23 10:07:10,E654,13.580471566989626,78.229352916148,33884,437,190
2026-09-23 10:07:20,E654,13.59272912667498,78.24137179381472,33931,435,190
2026-09-23 10:07:30,E654,13.604232867475767,78.24928065037166,33997,440,190
2026-09-23 10:07:40,E654,13.609502806434277,78.25896479671384,34036,442,190
2026-09-23 10:07:50,E654,13.61873691822072,78.26699666922619,34094,438,190
2026-09-23 10:08:00,E654,13.633293938336116,78.28117062551793,34051,437,190
2026-09-23 10:08:10,E654,13.63980826650976,78.28644310474931,34085,434,190
2026-09-23 10:08:20,E654,13.648676400657456,78.2981372662598,34028,434,190
2026-09-23 10:08:30,E654,13.653913296931496,78.30817220453852,34012,434,190
2026-09-23 10:08:40,E654,13.66121614052227,78.32267660122866,33949,439,190
2026-09-23 10:08:50,E654,13.670482626976247,78.33295202535679,33943,444,190
2026-09-23 10:09:00,E654,13.681006000791518,78.34037376830916,34010,444,190
2026-09-23 10:09:10,E654,13.692638402709298,78.34697275212773,34095,445,190
2026-09-23 10:09:20,E654,13.697998862482548,78.35660082074227,34154,450,190
2026-09-23 10:09:30,E654,13.709957334454286,78.36445888136392,34068,449,190
2026-09-23 10:09:40,E654,13.722295777549759,78.3739283329441,34059,452,190
2026-09-23 10:09:50,E654,13.736504257546674,78.38384749414952,34026,452,190
2026-09-23 10:10:00,E654,13.747770831993085,78.39543031225496,33958,449,190
2026-09-23 10:10:10,E654,13.753956455194693,78.406890264512,33892,451,190
2026-09-23 10:10:20,E654,13.761839332824099,78.41700547381348,33851,450,190
2026-09-23 10:10:30,E654,13.77117406208213,78.42791105816836,33830,453,190
2026-09-23 10:10:40,E654,13.77715111331976,78.43901104165919,33904,453,190
2026-09-23 10:10:50,E654,13.787297735284445,78.4443816845774,33987,450,190
2026-09-23 10:11:00,E654,13.79535789475014,78.45321548979211,34052,448,190
2026-09-23 10:11:10,E654,13.80142543056127,78.46517417947204,34017,443,190
2026-09-23 10:11:20,E654,13.810501465248453,78.47756117643048,34016,448,190
2026-09-23 10:11:30,E654,13.822196369501219,78.49225838764953,33971,450,190
2026-09-23 10:11:40,E654,13.8302047293242,78.50458854467482,33951,453,190
2026-09-23 10:11:50,E654,13.837838001239941,78.51168453253099,33973,450,190
2026-09-23 10:12:00,E654,13.846665615560328,78.52620498847327,33891,450,190
2026-09-23 10:12:10,E654,13.858706004235831,78.54062182624274,33823,445,190
2026-09-23 10:12:20,E654,13.869318594739193,78.55074163496654,33837,449,190
2026-09-23 10:12:30,E654,13.883717775345264,78.55962667466387,33839,453,190
2026-09-23 10:12:40,E654,13.889833493218386,78.56695916500323,33787,457,190
2026-09-23 10:12:50,E654,13.898038965526485,78.5753000584191,33799,456,190
2026-09-23 10:13:00,E654,13.909104496467839,78.58896290177177,33700,461,190
2026-09-23 10:13:10,E654,13.917791671410669,78.59797948755862,33635,457,190
2026-09-23 10:13:20,E654,13.925081285029226,78.60625998345675,33661,460,190
2026-09-23 10:13:30,E654,13.936067099701463,78.61337977307907,33701,460,190
2026-09-23 10:13:40,E654,13.94509620661123,78.61937927434779,33719,459,190
2026-09-23 10:13:50,E654,13.955215439509526,78.63292617827858,33734,461,190
2026-09-23 10:14:00,E654,13.960696448222892,78.6418533073399,33753,463,190
2026-09-23 10:14:10,E654,13.971964250556738,78.65234867315884,33795,466,190
2026-09-23 10:14:20,E654,13.979203301944036,78.65917105470305,33702,461,190
2026-09-23 10:14:30,E654,13.988216463189499,78.66821335202937,33607,460,190
2026-09-23 10:14:40,E654,14.002760295143911,78.67847233074033,33654,464,190
2026-09-23 10:14:50,E654,14.01550293273636,78.68711466077632,33676,461,190
2026-09-23 10:15:00,E654,14.021959858619931,78.69545254809734,33706,460,190
2026-09-23 10:15:10,E654,14.03199971913123,78.70701037575124,33609,457,190
2026-09-23 10:15:20,E654,14.043564610978708,78.721131244165,33695,462,190
2026-09-23 10:15:30,E654,14.048586756980406,78.72935219835934,33742,460,190
2026-09-23 10:15:40,E654,14.063365980238851,78.7433669487904,33804,464,190
2026-09-23 10:15:50,E654,14.072803120897913,78.75334257509017,33807,459,190
2026-09-23 10:16:00,E654,14.081368225674533,78.76134416570982,33784,463,190
2026-09-23 10:16:10,E654,14.09037991428598,78.77322033217182,33801,461,190
2026-09-23 10:16:20,E654,14.095813876827252,78.78640724142777,33804,456,190
2026-09-23 10:16:30,E654,14.108107090272958,78.79228303068922,33706,461,190
